what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521341860599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341863048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341864682
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521341866296
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1521341866501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521341891541
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521341913089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521341917148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341917577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341930549
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521341931268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341933820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341934727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341934754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341936088
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1521341936096
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1521341939884
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1521341939930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521341941257
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521341942172
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1521341942173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341942634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341948746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341959056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341966908
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521341966940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341969281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341969790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341971850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521341972692
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1521341972725
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1521341973058
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1521341973103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1521341974410
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521341975173
