what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.show.outline",1520753684501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753686926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520753701979
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753702506
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753703662
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753704063
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753704600
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753705095
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753706139
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753709794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520753717367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753724626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753724678
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753791543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753796677
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1520753834056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753837150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753850685
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753851067
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520753851156
error,log,,,"Internal Error",1520753893495
error,log,,,"Internal Error",1520753893796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753924628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753924741
error,log,,,"Internal Error",1520753941936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753948696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520753948717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1520753973001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520753984378
error,log,,,"Internal Error",1520753986216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520753994030
error,log,,,"Internal Error",1520754001317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520754003862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520754003870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520754006841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520754026787
error,log,,,"Internal Error",1520754042425
error,log,,,"Internal Error",1520754069287
error,log,,,"Internal Error",1520754081348
error,log,,,"Internal Error",1520754083107
error,log,,,"Internal Error",1520754083282
error,log,,,"Internal Error",1520754083410
error,log,,,"Internal Error",1520754086802
error,log,,,"Internal Error",1520754087222
error,log,,,"Internal Error",1520754087388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520754088298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520754088983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520754110789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520754191190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520754191294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520754217022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520754234335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520754239852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520754241273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520754242206
error,log,,,"Internal Error",1520754262693
error,log,,,"Internal Error",1520754280141
error,log,,,"Internal Error",1520754280468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520754281032
error,log,,,"Internal Error",1520754325039
error,log,,,"Internal Error",1520754325414
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1520754358341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520754369514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520754372810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520754384659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520754385769
