what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1521359604338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521359604791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359605657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359608815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359609943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359610319
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521359610705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359612573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359613424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359613462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359614744
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1521359614756
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1521359618332
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1521359618383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359619422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359623918
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1521359626612
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521359626850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359638996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521359643013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1521359661289
error,log,,,"Internal Error",1521359663604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521359663870
error,log,,,"Internal Error",1521359665086
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521359666097
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521359670035
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521359670080
