what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1521187721070
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1521187721070
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1521187721071
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1521187721071
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1521187721071
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1521187721072
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1521187721072
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1521187721072
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1521187721073
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1521187721073
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1521187721074
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1521187721074
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1521187721075
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1521187721075
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1521187721075
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1521187721076
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1521187721076
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1521187721077
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1521187721078
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1521187721079
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1521187721080
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1521187721080
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1521187721081
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1521187721081
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1521187721082
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1521187721083
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1521187721083
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1521187721083
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1521187721084
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1521187721084
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1521187721085
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1521187721085
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1521187721086
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1521187721086
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1521187721086
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1521187721087
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1521187721088
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1521187721088
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1521187721089
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1521187721089
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1521187721089
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1521187721090
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1521187721092
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1521187721093
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1521187721093
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1521187721094
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1521187721095
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1521187721095
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1521187721096
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1521187721096
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1521187721096
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1521187721097
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1521187721097
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1521187721098
os,sysinfo,,,"win32",1521187721137
arch,sysinfo,,,"x86_64",1521187721137
ws,sysinfo,,,"win32",1521187721137
locale,sysinfo,,,"zh_CN",1521187721137
processors,sysinfo,,,"4",1521187721137
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1521187721137
java.runtime.version,sysinfo,,,"1.8.0_111-b14",1521187721137
java.specification.name,sysinfo,,,"Java Platform API Specification",1521187721137
java.specification.vendor,sysinfo,,,"Oracle Corporation",1521187721137
java.specification.version,sysinfo,,,"1.8",1521187721137
java.vendor,sysinfo,,,"Oracle Corporation",1521187721137
java.version,sysinfo,,,"1.8.0_111",1521187721137
java.vm.info,sysinfo,,,"mixed mode",1521187721137
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1521187721137
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1521187721137
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1521187721137
java.vm.specification.version,sysinfo,,,"1.8",1521187721137
java.vm.vendor,sysinfo,,,"Oracle Corporation",1521187721137
java.vm.version,sysinfo,,,"25.111-b14",1521187721137
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1521187722216
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1521187722287
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1521187722356
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1521187722357
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1521187722385
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1521187722387
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1521187722395
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1521187722408
started,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1521187722414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521187782051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521187787777
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521187791472
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1521187791578
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1521187791598
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1521187791629
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1521187791760
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1521187791885
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1521187792001
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1521187792011
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1521187792046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521187865743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521187869922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521187873915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521187933010
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1521187945522
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1521187945589
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521187945600
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1521187946049
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521187946131
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1521187946397
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1521187946496
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1521187946530
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1521187947769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521187963169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188007966
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1521188012532
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1521188012569
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1521188012590
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1521188012646
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1521188012648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188013250
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1521188013457
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1521188013551
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1521188013566
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1521188013591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188014195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1521188024544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188027709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188028531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188033826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188034983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188036594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188037619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188038437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188039835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188041263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188042268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188046543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188047397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188051269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188052271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188055457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188058145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188071293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188072471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521188090290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1521188099748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188106080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188155684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188156788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188169621
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1521188171038
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1521188182698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188183031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188184443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1521188184449
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1521188185525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1521188188388
